English,Russian,Hindi
Lions run fast.,Львы быстро бегают.,शेर तेज़ दौड़ते हैं.
Listen closely.,Слушайте внимательно.,बारीकी से सुनो।
Listen closely.,Слушай внимательно.,बारीकी से सुनो।
Listen to this!,Послушайте это!,इस बात सुनो!
Listen to this.,Послушай это.,इस बात सुनो।
Listen to this.,Послушайте это.,इस बात सुनो।
"Listen, please.","Послушай, пожалуйста.",जरा सुनो।
"Listen, please.","Послушайте, пожалуйста.",जरा सुनो।
Live and learn.,Век живи — век учись.,जिओ और सीखो।
Live and learn.,Человек всю жизнь учится.,जिओ और सीखो।
Live and learn.,Живи и учись.,जिओ और सीखो।
Live and learn.,Век живи – век учись.,जिओ और सीखो।
Lock the doors.,Запри двери!,दरवाजे बंद।
Lock the doors.,Заприте двери!,दरवाजे बंद।
Lock your door.,Закройте дверь.,अपना दरवाज़ा बंद करो.
Lock your door.,Замкни дверь.,अपना दरवाज़ा बंद करो.
Lock your door.,Замкните дверь.,अपना दरवाज़ा बंद करो.
Lock your door.,Заприте дверь.,अपना दरवाज़ा बंद करो.
Lock your door.,Заприте свою дверь.,अपना दरवाज़ा बंद करो.
Lock your door.,Запри свою дверь.,अपना दरवाज़ा बंद करो.
Look after Tom.,Присматривайте за Томом.,टॉम की देखभाल करो.
Look after Tom.,Присматривай за Томом.,टॉम की देखभाल करो.
Look after Tom.,Присмотри за Томом.,टॉम की देखभाल करो.
Look after Tom.,Присмотрите за Томом.,टॉम की देखभाल करो.
Look after Tom.,Позаботься о Томе.,टॉम की देखभाल करो.
Look after Tom.,Позаботьтесь о Томе.,टॉम की देखभाल करो.
Look at my arm.,Смотри на мою руку.,मेरी बांह को देखो.
Look at my arm.,Посмотри на мою руку.,मेरी बांह को देखो.
Look at my arm.,Смотрите на мою руку.,मेरी बांह को देखो.
Look at my arm.,Посмотрите на мою руку.,मेरी बांह को देखो.
