English,Russian,Hindi
I want a glass.,Я хочу стакан.,मुझे एक गिलास चाहिए.
I want a horse.,Я хочу лошадь.,मुझे एक घोड़ा चाहिए.
I want a house.,Я хочу дом.,मुझे एक घर चाहिए.
I want a knife.,Я хочу нож.,मुझे एक चाकू चाहिए.
I want a puppy.,Я хочу щенка.,मुझे एक पिल्ला चाहिए।
I want another.,Я хочу другого.,मुझे एक और चाहिए।
I want answers.,Я хочу ответов.,मुझे उत्तर चाहिए.
I want details.,Я хочу подробностей.,मुझे विवरण चाहिए.
I want it back.,Я хочу это вернуть.,मैं इसे वापस चाहता हूं।
I want justice.,Я хочу справедливости.,मुझे इंसाफ चाहिए।
I want popcorn.,Я хочу попкорн.,मुझे पॉपकॉर्न चाहिए.
I want results.,Я хочу результатов.,मुझे परिणाम चाहिए.
I want revenge.,Я хочу мести.,मैं बदला लेना चाहता हूँ.
I want to come.,Я хочу прийти.,चाहू मै आ ना।
I want to help.,Я хочу помочь.,मैं मदद करना चाहता हूँ।
I want to know.,Я хочу знать.,मैं जानना चाहता हूँ।
I want to live.,Я хочу жить.,मैं जीना चाहता हूँ।
